LOCATIONID,LAT,LON,POLICE_DISTRICT,DISTRICT
15323,42.35,-71.06,A1,Downtown?
15324,42.28,-71.05,C11,Dorchester
15325,42.31,-71.07,C11,Dorchester
15326,42.29,-71.05,C11,Dorchester
15327,42.33,-71.05,C6,South Boston
15328,42.36,-71.05,A1,Downtown?
15329,42.34,-71.11,B2,Roxbury
15330,42.35,-71.16,D14,Brighton
15331,42.28,-71.13,E5,West Roxbury
15332,42.36,-71.13,D14,Brighton
15333,42.36,-71.13,D14,Brighton
15334,42.31,-71.07,C11,Dorchester
15335,42.24,-71.13,E18,Hyde Park
15336,42.32,-71.08,B2,Roxbury
15337,42.35,-71.1,D4,South End
15338,42.29,-71.08,B3,Mattapan
15339,42.28,-71.08,B3,Mattapan
15340,42.35,-71.06,A1,Downtown?
15341,42.33,-71.09,B2,Roxbury
15342,,,C11,Dorchester
15343,42.36,-71.13,D14,Brighton
15344,42.34,-71.07,D4,South End
15345,42.36,-71.13,D14,Brighton
15346,42.34,-71.07,A1,Downtown?
15347,42.37,-71.06,A15,Charlestown
15348,,,,
15349,42.35,-71.06,A1,Downtown?
15350,42.34,-71.05,C6,South Boston
15351,42.28,-71.12,E5,West Roxbury
15352,42.3,-71.08,B3,Mattapan
15353,42.33,-71.1,E13,Jamaica Plain
15354,42.27,-71.11,E18,Hyde Park
15355,,,B2,Roxbury
15356,42.39,-71.01,A7,East Boston
15357,42.32,-71.08,B2,Roxbury
15358,42.35,-71.07,D4,South End
15359,42.34,-71.1,B2,Roxbury
15360,42.32,-71.1,B2,Roxbury
15361,42.29,-71.08,B3,Mattapan
15362,,,A1,Downtown?
15363,42.27,-71.1,B3,Mattapan
15364,42.33,-71.07,C6,South Boston
15365,42.33,-71.08,B3,Mattapan
15366,42.34,-71.04,C6,South Boston
15367,42.32,-71.08,B2,Roxbury
15368,42.27,-71.1,E18,Hyde Park
15369,42.38,-71.06,A15,Charlestown
15370,42.37,-71.05,A15,Charlestown
15371,42.28,-71.06,C11,Dorchester
15372,42.31,-71.08,B2,Roxbury
15373,42.38,-71.08,A15,Charlestown
15374,42.29,-71.06,C11,Dorchester
15375,42.28,-71.09,B3,Mattapan
15376,42.28,-71.06,C11,Dorchester
15377,42.32,-71.04,C6,South Boston
15378,42.31,-71.07,C11,Dorchester
15379,42.32,-71.11,E13,Jamaica Plain
15380,42.28,-71.14,E5,West Roxbury
15381,42.35,-71.08,D4,South End
15382,42.33,-71.08,B2,Roxbury
15383,42.28,-71.13,E5,West Roxbury
15384,,,D4,South End
15385,42.33,-71.07,D4,South End
15386,42.34,-71.05,C6,South Boston
15387,42.34,-71.05,C6,South Boston
15388,42.38,-71.05,A15,Charlestown
15389,42.29,-71.12,E5,West Roxbury
15390,42.34,-71.17,D14,Brighton
15391,42.33,-71.05,C6,South Boston
15392,42.35,-71.04,C6,South Boston
15393,42.32,-71.11,E13,Jamaica Plain
15394,42.28,-71.08,B3,Mattapan
15395,42.29,-71.09,B3,Mattapan
15396,42.29,-71.17,E5,West Roxbury
15397,42.31,-71.06,C11,Dorchester
15398,42.33,-71.08,B2,Roxbury
15399,42.34,-71.04,C6,South Boston
15400,42.32,-71.07,B2,Roxbury
15401,,,B3,Mattapan
15402,42.3,-71.07,C11,Dorchester
15403,42.35,-71.17,D14,Brighton
15404,42.34,-71.03,C6,South Boston
15405,42.32,-71.07,B2,Roxbury
15406,42.29,-71.05,C11,Dorchester
15407,42.34,-71.09,D4,South End
15408,42.36,-71.06,A1,Downtown?
15409,42.27,-71.12,E18,Hyde Park
15410,42.35,-71.1,D4,South End
15411,42.29,-71.12,E13,Jamaica Plain
15412,42.34,-71.04,C6,South Boston
15413,42.32,-71.08,B2,Roxbury
15414,,,B2,Roxbury
15415,-1.0,-1.0,C6,South Boston
15416,42.35,-71.08,D4,South End
15417,42.24,-71.14,E18,Hyde Park
15418,42.37,-71.03,A7,East Boston
15419,42.33,-71.09,B2,Roxbury
15420,42.36,-71.03,A7,East Boston
15421,42.35,-71.07,D4,South End
15422,42.37,-71.04,A7,East Boston
15423,42.29,-71.12,E18,Hyde Park
15424,42.27,-71.1,B3,Mattapan
15425,42.35,-71.14,D14,Brighton
15426,42.33,-71.05,C6,South Boston
15427,42.35,-71.09,D4,South End
15428,42.28,-71.05,C11,Dorchester
15429,42.31,-71.11,E13,Jamaica Plain
15430,42.36,-71.13,D14,Brighton
15431,42.28,-71.14,E5,West Roxbury
15432,42.34,-71.05,C6,South Boston
15433,42.36,-71.14,D14,Brighton
15434,42.33,-71.06,C6,South Boston
15435,42.29,-71.14,E5,West Roxbury
15436,42.33,-71.08,B2,Roxbury
15437,42.29,-71.05,C11,Dorchester
15438,,,C6,South Boston
15439,42.27,-71.13,E5,West Roxbury
15440,42.3,-71.15,E5,West Roxbury
15441,42.27,-71.15,E5,West Roxbury
15442,42.28,-71.07,C11,Dorchester
15443,42.25,-71.11,E18,Hyde Park
15444,42.35,-71.07,D4,South End
15445,42.35,-71.15,D14,Brighton
15446,42.26,-71.12,E18,Hyde Park
15447,42.33,-71.05,C6,South Boston
15448,,,C6,South Boston
15449,42.35,-71.09,D4,South End
15450,42.29,-71.05,C11,Dorchester
15451,42.38,-71.07,A15,Charlestown
15452,42.39,-71.0,A7,East Boston
15453,42.33,-71.08,B2,Roxbury
15454,42.33,-71.06,C6,South Boston
15455,42.36,-71.06,E18,Hyde Park
15456,42.23,-71.13,E18,Hyde Park
15457,42.36,-71.06,A1,Downtown?
15458,42.25,-71.13,E18,Hyde Park
15459,42.29,-71.05,C11,Dorchester
15460,,,,
15461,42.28,-71.13,E5,West Roxbury
15462,42.29,-71.14,E5,West Roxbury
15463,42.27,-71.09,B3,Mattapan
15464,42.32,-71.1,E13,Jamaica Plain
15465,42.36,-71.07,A1,Downtown?
15466,42.29,-71.12,E13,Jamaica Plain
15467,42.27,-71.11,E18,Hyde Park
15468,42.27,-71.11,E18,Hyde Park
15469,42.36,-71.05,A1,Downtown?
15470,42.34,-71.07,D4,South End
15471,42.33,-71.04,C6,South Boston
15472,-1.0,-1.0,,
15473,42.31,-71.07,C11,Dorchester
15474,42.38,-71.07,A15,Charlestown
15475,,,B2,Roxbury
15476,,,E18,Hyde Park
15477,42.28,-71.06,C11,Dorchester
15478,,,E13,Jamaica Plain
15479,42.36,-71.06,A1,Downtown?
15480,42.23,-71.13,E18,Hyde Park
15481,42.28,-71.08,B3,Mattapan
15482,42.35,-71.11,D4,South End
15483,42.36,-71.07,A1,Downtown?
15484,,,B2,Roxbury
15485,42.36,-71.14,D14,Brighton
15486,42.28,-71.1,B3,Mattapan
15487,42.25,-71.13,E18,Hyde Park
15488,42.3,-71.11,E13,Jamaica Plain
15489,42.31,-71.11,E13,Jamaica Plain
15490,42.3,-71.06,C11,Dorchester
15491,42.35,-71.09,D4,South End
15492,42.33,-71.05,C6,South Boston
15493,42.34,-71.05,C6,South Boston
15494,42.36,-71.05,A1,Downtown?
15495,42.29,-71.13,E5,West Roxbury
15496,42.29,-71.05,C11,Dorchester
15497,42.3,-71.07,C11,Dorchester
15498,42.38,-71.06,A15,Charlestown
15499,42.33,-71.06,C6,South Boston
15500,,,B2,Roxbury
15501,42.37,-71.04,A7,East Boston
15502,42.28,-71.05,C11,Dorchester
15503,42.31,-71.1,E13,Jamaica Plain
15504,42.33,-71.08,D4,South End
15505,42.32,-71.1,E13,Jamaica Plain
15506,42.38,-71.08,A15,Charlestown
15507,42.32,-71.1,E13,Jamaica Plain
15508,42.28,-71.16,E5,West Roxbury
15509,42.37,-71.04,A7,East Boston
15510,42.35,-71.12,D14,Brighton
15511,42.38,-71.06,A15,Charlestown
15512,42.34,-71.06,C6,South Boston
15513,42.36,-71.07,A1,Downtown?
15514,-1.0,-1.0,,
15515,42.31,-71.06,C11,Dorchester
15516,42.35,-71.13,D14,Brighton
15517,42.34,-71.08,D4,South End
15518,42.29,-71.05,C11,Dorchester
15519,42.34,-71.1,D4,South End
15520,42.28,-71.09,C11,Dorchester
15521,42.34,-71.09,D4,South End
15522,42.29,-71.12,E5,West Roxbury
15523,42.39,-71.0,A7,East Boston
15524,42.27,-71.16,E5,West Roxbury
15525,42.29,-71.11,,
15526,42.29,-71.16,E5,West Roxbury
15527,42.3,-71.05,C11,Dorchester
15528,,,D4,South End
15529,42.31,-71.07,C11,Dorchester
15530,42.31,-71.07,D14,Brighton
15531,42.3,-71.08,C11,Dorchester
15532,42.28,-71.11,E18,Hyde Park
15533,42.36,-71.06,B3,Mattapan
15534,42.31,-71.06,C11,Dorchester
15535,42.29,-71.06,C11,Dorchester
15536,42.32,-71.1,C11,Dorchester
15537,42.25,-71.13,E18,Hyde Park
15538,,,E5,West Roxbury
15539,42.33,-71.06,C6,South Boston
15540,42.32,-71.07,B2,Roxbury
15541,,,D14,Brighton
15542,42.29,-71.05,C11,Dorchester
15543,42.36,-71.06,A1,Downtown?
15544,42.33,-71.08,B2,Roxbury
15545,42.29,-71.06,C11,Dorchester
15546,42.34,-71.07,D4,South End
15547,42.34,-71.08,D4,South End
15548,42.24,-71.14,E18,Hyde Park
15549,42.28,-71.09,B3,Mattapan
15550,42.26,-71.15,E5,West Roxbury
15551,42.27,-71.1,B3,Mattapan
15552,42.27,-71.09,B2,Roxbury
15553,42.33,-71.09,B2,Roxbury
15554,42.35,-71.07,D4,South End
15555,42.29,-71.12,E13,Jamaica Plain
15556,42.38,-71.0,A7,East Boston
15557,42.36,-71.13,D14,Brighton
15558,42.3,-71.07,C11,Dorchester
15559,42.28,-71.14,E5,West Roxbury
15560,42.36,-71.14,D14,Brighton
15561,42.27,-71.09,B3,Mattapan
15562,42.29,-71.17,E5,West Roxbury
15563,42.35,-71.11,D4,South End
15564,42.37,-71.05,A15,Charlestown
15565,42.3,-71.08,C11,Dorchester
15566,42.24,-71.13,E18,Hyde Park
15567,42.36,-71.13,D14,Brighton
15568,42.31,-71.12,E13,Jamaica Plain
15569,42.36,-71.06,A1,Downtown?
15570,42.32,-71.08,B2,Roxbury
15571,42.28,-71.1,B3,Mattapan
15572,42.29,-71.08,B3,Mattapan
15573,42.35,-71.08,D4,South End
15574,,,,
15575,42.29,-71.14,E5,West Roxbury
15576,42.33,-71.03,C6,South Boston
15577,42.35,-71.15,D14,Brighton
15578,42.34,-71.08,D4,South End
15579,42.38,-71.08,A15,Charlestown
15580,42.27,-71.15,E5,West Roxbury
15581,42.36,-71.16,D14,Brighton
15582,42.35,-71.06,A1,Downtown?
15583,42.36,-71.05,A1,Downtown?
15584,42.31,-71.08,C11,Dorchester
15585,42.39,-71.01,A7,East Boston
15586,42.34,-71.07,D4,South End
15587,42.33,-71.08,B3,Mattapan
15588,42.28,-71.13,E5,West Roxbury
15589,42.34,-71.04,C6,South Boston
15590,,,E13,Jamaica Plain
15591,42.34,-71.07,D4,South End
15592,42.34,-71.15,D14,Brighton
15593,42.31,-71.08,B2,Roxbury
15594,42.3,-71.06,C11,Dorchester
15595,42.34,-71.17,D14,Brighton
15596,42.3,-71.13,E5,West Roxbury
15597,42.29,-71.15,E5,West Roxbury
15598,42.26,-71.16,E5,West Roxbury
15599,42.35,-71.06,A1,Downtown?
15600,,,B2,Roxbury
15601,42.3,-71.06,C11,Dorchester
15602,42.29,-71.05,C11,Dorchester
15603,42.29,-71.05,C11,Dorchester
15604,,,E5,West Roxbury
15605,42.35,-71.15,D14,Brighton
15606,42.33,-71.1,B2,Roxbury
15607,,,E5,West Roxbury
15608,42.29,-71.06,C11,Dorchester
15609,42.28,-71.08,B3,Mattapan
15610,42.26,-71.12,E18,Hyde Park
15611,42.31,-71.06,C11,Dorchester
15612,,,,
15613,42.35,-71.15,D14,Brighton
15614,42.38,-71.07,A15,Charlestown
15615,42.36,-71.07,A1,Downtown?
15616,42.34,-71.07,D4,South End
15617,42.27,-71.07,B3,Mattapan
15618,42.3,-71.07,C11,Dorchester
15619,42.29,-71.05,C11,Dorchester
15620,42.28,-71.09,B3,Mattapan
15621,42.35,-71.15,D14,Brighton
15622,42.26,-71.12,E18,Hyde Park
15623,42.29,-71.08,B3,Mattapan
15624,42.36,-71.06,A1,Downtown?
15625,42.37,-71.04,A7,East Boston
15626,42.36,-71.13,D14,Brighton
15627,42.35,-71.09,D4,South End
15628,,,B3,Mattapan
15629,,,,
15630,42.28,-71.05,C11,Dorchester
15631,42.27,-71.1,,
15632,,,C11,Dorchester
15633,,,D14,Brighton
15634,42.32,-71.09,B2,Roxbury
15635,42.31,-71.08,B2,Roxbury
15636,42.34,-71.15,D14,Brighton
15637,42.36,-71.07,A1,Downtown?
15638,,,A1,Downtown?
15639,42.32,-71.1,B2,Roxbury
15640,42.32,-71.08,B2,Roxbury
15641,42.35,-71.06,A1,Downtown?
15642,-1.0,-1.0,,
15643,42.32,-71.11,E13,Jamaica Plain
15644,42.28,-71.11,E18,Hyde Park
15645,42.26,-71.16,E5,West Roxbury
15646,-1.0,-1.0,,
15647,42.34,-71.17,D14,Brighton
15648,42.26,-71.11,E18,Hyde Park
15649,42.36,-71.14,D14,Brighton
15650,42.32,-71.06,C6,South Boston
15651,42.34,-71.16,D14,Brighton
15652,42.28,-71.12,E18,Hyde Park
15653,,,C6,South Boston
15654,42.36,-71.06,A1,Downtown?
15655,42.28,-71.06,C11,Dorchester
15656,42.35,-71.08,,
15657,42.3,-71.06,C11,Dorchester
15658,,,D14,Brighton
15659,42.28,-71.15,B3,Mattapan
15660,42.29,-71.15,E5,West Roxbury
15661,42.35,-71.06,A1,Downtown?
15662,42.28,-71.15,E5,West Roxbury
15663,42.28,-71.12,E18,Hyde Park
15664,,,A1,Downtown?
15665,42.35,-71.15,D14,Brighton
15666,42.26,-71.13,E18,Hyde Park
15667,,,D14,Brighton
15668,42.31,-71.13,E13,Jamaica Plain
15669,42.31,-71.06,C11,Dorchester
15670,42.29,-71.16,E5,West Roxbury
15671,42.29,-71.06,C11,Dorchester
15672,42.34,-71.09,D4,South End
15673,42.33,-71.05,C6,South Boston
15674,42.29,-71.17,E5,West Roxbury
15675,42.32,-71.11,E13,Jamaica Plain
15676,42.38,-71.05,A15,Charlestown
15677,42.29,-71.08,B3,Mattapan
15678,42.25,-71.12,E18,Hyde Park
15679,,,C6,South Boston
15680,42.29,-71.06,C11,Dorchester
15681,42.29,-71.13,E5,West Roxbury
15682,42.29,-71.16,E5,West Roxbury
15683,42.38,-71.03,A7,East Boston
15684,42.34,-71.1,A1,Downtown?
15685,42.28,-71.13,E5,West Roxbury
15686,42.38,-71.02,A7,East Boston
15687,42.31,-71.09,B2,Roxbury
15688,42.35,-71.11,D4,South End
15689,42.27,-71.09,B3,Mattapan
15690,42.28,-71.05,C11,Dorchester
15691,42.34,-71.09,D4,South End
15692,42.28,-71.17,E5,West Roxbury
15693,42.29,-71.13,E5,West Roxbury
15694,42.26,-71.1,E18,Hyde Park
15695,42.33,-71.05,C6,South Boston
15696,42.29,-71.04,C11,Dorchester
15697,42.33,-71.03,C6,South Boston
15698,42.27,-71.11,,
15699,42.33,-71.08,B2,Roxbury
15700,42.33,-71.09,B2,Roxbury
15701,42.29,-71.13,E5,West Roxbury
15702,42.25,-71.12,E18,Hyde Park
15703,42.38,-71.06,A15,Charlestown
15704,42.35,-71.11,D4,South End
15705,42.34,-71.07,D4,South End
15706,,,C11,Dorchester
15707,42.29,-71.05,C11,Dorchester
15708,42.35,-71.16,D14,Brighton
15709,42.29,-71.06,C11,Dorchester
15710,42.34,-71.1,B2,Roxbury
15711,42.33,-71.09,B2,Roxbury
15712,42.36,-71.06,A1,Downtown?
15713,42.39,-71.07,A15,Charlestown
15714,42.28,-71.15,E5,West Roxbury
15715,42.31,-71.05,C11,Dorchester
15716,42.34,-71.08,D4,South End
15717,,,D4,South End
15718,42.31,-71.12,E13,Jamaica Plain
15719,42.31,-71.08,C11,Dorchester
15720,42.32,-71.08,B2,Roxbury
15721,,,D4,South End
15722,42.34,-71.15,D14,Brighton
15723,42.31,-71.11,E13,Jamaica Plain
15724,42.32,-71.08,C6,South Boston
15725,42.36,-71.06,A1,Downtown?
15726,42.39,-71.01,A7,East Boston
15727,42.32,-71.06,C6,South Boston
15728,42.28,-71.08,B3,Mattapan
15729,42.29,-71.17,E5,West Roxbury
15730,,,B2,Roxbury
15731,42.37,-71.05,A15,Charlestown
15732,42.34,-71.04,C6,South Boston
15733,42.35,-71.12,D14,Brighton
15734,42.33,-71.04,C6,South Boston
15735,42.31,-71.07,B2,Roxbury
15736,,,B2,Roxbury
15737,42.31,-71.13,E13,Jamaica Plain
15738,42.3,-71.12,E13,Jamaica Plain
15739,42.31,-71.06,C11,Dorchester
15740,42.35,-71.08,D4,South End
15741,42.35,-71.09,D4,South End
15742,42.26,-71.11,E18,Hyde Park
15743,42.27,-71.13,E18,Hyde Park
15744,42.34,-71.08,D4,South End
15745,42.31,-71.1,E13,Jamaica Plain
15746,42.3,-71.08,B3,Mattapan
15747,42.35,-71.17,D14,Brighton
15748,42.35,-71.17,D14,Brighton
15749,,,E18,Hyde Park
15750,42.36,-71.05,A1,Downtown?
15751,42.33,-71.1,B2,Roxbury
15752,42.25,-71.14,E18,Hyde Park
15753,42.33,-71.08,B2,Roxbury
15754,42.36,-71.06,A1,Downtown?
15755,42.28,-71.15,E5,West Roxbury
15756,42.31,-71.1,E13,Jamaica Plain
15757,42.35,-71.08,D4,South End
15758,42.35,-71.08,D4,South End
15759,42.28,-71.16,E5,West Roxbury
15760,42.34,-71.15,D14,Brighton
15761,42.29,-71.04,C11,Dorchester
15762,,,E18,Hyde Park
15763,42.29,-71.13,E5,West Roxbury
15764,42.34,-71.05,C6,South Boston
15765,42.27,-71.11,E18,Hyde Park
15766,42.38,-71.03,A7,East Boston
15767,42.29,-71.15,E5,West Roxbury
15768,42.27,-71.11,E18,Hyde Park
15769,42.31,-71.06,A1,Downtown?
15770,42.31,-71.13,E13,Jamaica Plain
15771,42.28,-71.08,B3,Mattapan
15772,42.27,-71.11,E18,Hyde Park
15773,42.32,-71.1,E13,Jamaica Plain
15774,42.32,-71.06,C11,Dorchester
15775,42.35,-71.15,D14,Brighton
15776,42.35,-71.16,D14,Brighton
15777,42.31,-71.07,C11,Dorchester
15778,42.32,-71.09,B2,Roxbury
15779,42.36,-71.13,D14,Brighton
15780,42.28,-71.13,E5,West Roxbury
15781,42.36,-71.13,D14,Brighton
15782,42.38,-71.06,A15,Charlestown
15783,,,E18,Hyde Park
15784,42.3,-71.07,C11,Dorchester
15785,42.31,-71.09,B2,Roxbury
15786,42.31,-71.08,B2,Roxbury
15787,42.29,-71.09,B3,Mattapan
15788,42.31,-71.07,C11,Dorchester
15789,42.26,-71.16,E5,West Roxbury
15790,,,D14,Brighton
15791,42.31,-71.06,C11,Dorchester
15792,,,B2,Roxbury
15793,42.3,-71.07,C11,Dorchester
15794,42.26,-71.15,E5,West Roxbury
15795,42.35,-71.15,D14,Brighton
15796,42.27,-71.1,E18,Hyde Park
15797,42.3,-71.08,B3,Mattapan
15798,42.28,-71.15,E5,West Roxbury
15799,42.37,-71.03,A7,East Boston
15800,,,C11,Dorchester
15801,42.28,-71.17,E5,West Roxbury
15802,,,E5,West Roxbury
15803,42.35,-71.16,D14,Brighton
15804,42.36,-71.15,D14,Brighton
15805,42.29,-71.08,B3,Mattapan
15806,42.31,-71.12,,
15807,42.32,-71.09,B2,Roxbury
15808,42.36,-71.12,D14,Brighton
15809,42.29,-71.05,C11,Dorchester
15810,42.35,-71.16,D14,Brighton
15811,42.33,-71.08,B2,Roxbury
15812,42.31,-71.11,E13,Jamaica Plain
15813,42.28,-71.14,E5,West Roxbury
15814,42.28,-71.09,B3,Mattapan
15815,42.29,-71.17,E5,West Roxbury
15816,42.31,-71.07,B2,Roxbury
15817,42.24,-71.12,E18,Hyde Park
15818,-1.0,-1.0,A1,Downtown?
15819,,,B2,Roxbury
15820,42.27,-71.09,B3,Mattapan
15821,42.23,-71.13,E18,Hyde Park
15822,42.32,-70.96,C11,Dorchester
15823,42.33,-71.03,C6,South Boston
15824,42.36,-71.13,D14,Brighton
15825,42.3,-71.11,E13,Jamaica Plain
15826,42.35,-71.07,D4,South End
15827,42.36,-71.13,D14,Brighton
15828,42.29,-71.06,C11,Dorchester
15829,42.25,-71.11,E18,Hyde Park
15830,,,A1,Downtown?
15831,42.35,-71.08,D4,South End
15832,42.36,-71.14,D14,Brighton
15833,42.36,-71.05,A1,Downtown?
15834,,,B2,Roxbury
15835,42.35,-71.05,A1,Downtown?
15836,42.3,-71.11,E13,Jamaica Plain
15837,42.36,-71.15,D14,Brighton
15838,42.33,-71.1,E13,Jamaica Plain
15839,42.32,-71.06,C6,South Boston
15840,42.32,-71.06,C6,South Boston
15841,42.31,-71.07,B2,Roxbury
15842,42.33,-71.08,B2,Roxbury
15843,42.36,-71.06,A1,Downtown?
15844,42.28,-71.09,B3,Mattapan
15845,42.28,-71.07,B3,Mattapan
15846,42.39,-71.0,A7,East Boston
15847,42.29,-71.17,E5,West Roxbury
15848,42.31,-71.11,E13,Jamaica Plain
15849,42.24,-71.14,E18,Hyde Park
15850,42.37,-71.06,A15,Charlestown
15851,42.31,-71.06,C11,Dorchester
15852,42.29,-71.12,E5,West Roxbury
15853,42.39,-71.0,A7,East Boston
15854,42.33,-71.05,C6,South Boston
15855,42.27,-71.1,B3,Mattapan
15856,42.31,-71.1,E13,Jamaica Plain
15857,42.33,-71.07,C6,South Boston
15858,42.27,-71.11,B3,Mattapan
15859,,,B3,Mattapan
15860,42.33,-71.03,C6,South Boston
15861,42.31,-71.1,E13,Jamaica Plain
15862,42.33,-71.04,C6,South Boston
15863,42.31,-71.06,C11,Dorchester
15864,42.29,-71.04,C11,Dorchester
15865,42.37,-71.06,A15,Charlestown
15866,42.37,-71.05,A1,Downtown?
15867,42.33,-71.1,B2,Roxbury
15868,42.38,-71.06,A15,Charlestown
15869,42.38,-71.05,A15,Charlestown
15870,42.37,-71.06,A1,Downtown?
15871,42.32,-71.06,,
15872,42.35,-71.17,D14,Brighton
15873,42.31,-71.08,B2,Roxbury
15874,42.33,-71.04,C6,South Boston
15875,42.32,-71.08,B2,Roxbury
15876,,,B2,Roxbury
15877,42.34,-71.1,B2,Roxbury
15878,42.27,-71.06,C11,Dorchester
15879,42.33,-71.09,B2,Roxbury
15880,42.38,-71.06,A15,Charlestown
15881,42.3,-71.08,B3,Mattapan
15882,42.25,-71.12,E18,Hyde Park
15883,42.34,-71.15,D14,Brighton
15884,,,B2,Roxbury
15885,42.29,-71.13,E5,West Roxbury
15886,42.28,-71.09,B3,Mattapan
15887,42.36,-71.14,D14,Brighton
15888,42.33,-71.09,B2,Roxbury
15889,42.29,-71.07,C11,Dorchester
15890,,,D14,Brighton
15891,42.36,-71.06,B3,Mattapan
15892,42.33,-71.1,B2,Roxbury
15893,42.27,-71.15,E5,West Roxbury
15894,42.28,-71.06,C11,Dorchester
15895,42.35,-71.09,D4,South End
15896,42.32,-71.07,B2,Roxbury
15897,42.39,-71.08,A15,Charlestown
15898,42.29,-71.07,C11,Dorchester
15899,42.33,-71.04,C6,South Boston
15900,42.27,-71.1,B3,Mattapan
15901,42.32,-71.09,B2,Roxbury
15902,42.32,-71.07,B2,Roxbury
15903,42.36,-71.06,A1,Downtown?
15904,42.28,-71.13,E5,West Roxbury
15905,42.38,-71.07,A15,Charlestown
15906,42.37,-71.06,A1,Downtown?
15907,42.28,-71.17,E5,West Roxbury
15908,42.28,-71.15,E5,West Roxbury
15909,42.34,-71.09,D4,South End
15910,42.29,-71.06,C11,Dorchester
15911,42.28,-71.07,C11,Dorchester
15912,42.29,-71.09,B3,Mattapan
15913,42.32,-71.06,C11,Dorchester
15914,42.27,-71.1,,
15915,42.37,-71.04,A7,East Boston
15916,42.34,-71.08,D4,South End
15917,42.38,-71.06,A15,Charlestown
15918,,,E18,Hyde Park
15919,42.28,-71.16,E5,West Roxbury
15920,42.3,-71.06,C11,Dorchester
15921,,,C6,South Boston
15922,42.32,-71.08,B2,Roxbury
15923,42.33,-71.09,B2,Roxbury
15924,,,E5,West Roxbury
15925,42.36,-71.16,D14,Brighton
15926,42.33,-71.09,B2,Roxbury
15927,42.28,-71.16,E5,West Roxbury
15928,42.31,-71.08,B2,Roxbury
15929,42.33,-71.03,C6,South Boston
15930,42.38,-71.01,A7,East Boston
15931,,,C11,Dorchester
15932,42.26,-71.12,E18,Hyde Park
15933,42.36,-71.07,A1,Downtown?
15934,42.28,-71.08,B3,Mattapan
15935,42.33,-71.03,C6,South Boston
15936,42.33,-71.1,B2,Roxbury
15937,,,D14,Brighton
15938,42.3,-71.07,C11,Dorchester
15939,42.28,-71.14,E5,West Roxbury
15940,42.33,-71.11,B2,Roxbury
15941,42.33,-71.03,C6,South Boston
15942,42.33,-71.03,C6,South Boston
15943,42.38,-71.06,A15,Charlestown
15944,42.24,-71.14,E18,Hyde Park
15945,42.29,-71.09,B3,Mattapan
15946,42.27,-71.15,E5,West Roxbury
15947,42.31,-71.11,E13,Jamaica Plain
15948,42.28,-71.06,C11,Dorchester
15949,42.35,-71.09,D4,South End
15950,42.34,-71.06,C6,South Boston
15951,42.31,-71.08,B2,Roxbury
15952,42.33,-71.09,B2,Roxbury
15953,,,,
15954,42.31,-71.11,E13,Jamaica Plain
15955,42.37,-71.06,A15,Charlestown
15956,42.31,-71.06,C11,Dorchester
15957,42.34,-71.05,C6,South Boston
15958,42.28,-71.06,C11,Dorchester
15959,42.36,-71.07,A1,Downtown?
15960,42.35,-71.15,D14,Brighton
15961,42.26,-71.12,E18,Hyde Park
15962,42.29,-71.17,E5,West Roxbury
15963,42.32,-71.09,B2,Roxbury
15964,42.28,-71.13,E5,West Roxbury
15965,,,C11,Dorchester
15966,42.33,-71.09,B2,Roxbury
15967,42.32,-71.11,E13,Jamaica Plain
15968,42.36,-71.15,D14,Brighton
15969,42.34,-71.03,C6,South Boston
15970,42.35,-71.16,D14,Brighton
15971,42.32,-71.08,B2,Roxbury
15972,42.35,-71.06,A1,Downtown?
15973,42.31,-71.06,C11,Dorchester
15974,42.32,-71.11,E13,Jamaica Plain
15975,42.28,-71.17,E5,West Roxbury
15976,42.33,-71.09,B2,Roxbury
15977,42.33,-71.07,A1,Downtown?
15978,42.33,-71.1,B2,Roxbury
15979,42.33,-71.03,C6,South Boston
15980,42.27,-71.08,B3,Mattapan
15981,42.28,-71.09,B3,Mattapan
15982,42.38,-71.03,A7,East Boston
15983,42.31,-71.09,,
15984,42.35,-71.08,D4,South End
15985,42.34,-71.08,,
15986,42.37,-71.06,A1,Downtown?
15987,42.37,-71.04,A7,East Boston
15988,42.33,-71.09,B2,Roxbury
15989,42.31,-71.1,E13,Jamaica Plain
15990,42.3,-71.06,C11,Dorchester
15991,42.37,-71.04,A7,East Boston
15992,42.35,-71.08,D4,South End
15993,42.28,-71.07,C11,Dorchester
15994,42.32,-71.06,C11,Dorchester
15995,42.31,-71.12,E13,Jamaica Plain
15996,42.29,-71.05,C11,Dorchester
15997,42.26,-71.15,E5,West Roxbury
15998,,,E13,Jamaica Plain
15999,42.31,-71.11,E13,Jamaica Plain
16000,42.34,-71.03,C6,South Boston
16001,42.31,-71.11,E13,Jamaica Plain
16002,-1.0,-1.0,,
16003,42.37,-71.06,A1,Downtown?
16004,42.27,-71.11,E18,Hyde Park
16005,42.33,-71.05,C6,South Boston
